Smell_Source	Smell_Word	Quality	Sentence	Year	Book
it|the incense of a	perfume	more costly	1 she Baid , a3 olie continued to fan it with her hands , tiU of the living and the dead no vestige 1 shall remain save their mingled ashes I Pride of my soul I light of my eyes I she continued , addressing the body ; thy nurse has not strewed thy pUe with the precious slices and the balm of India ; but it shall yield a more costly perfume than rajah ' s pyre ever gave — the incense of a devoted , faithful Voices were heard below , entreating her to de .	1888	bl57228
soap|incense|with rose - water	scented|scented|perfume	scented|scented	She took us into the reception room , when water and scented soap were brought in carved brass ewers and basins ; incense was waved before us , and we were sprinkled with rose - water , whilst an embroidered gold canopy was held over us to concentrate the perfume .	1879	bl57245
of incense	perfume	faint	' ' As we Uft the great curtain and push into the church a faint perfume of incense salutes the nostrils .	1879	bl57250
brimstone|incense	Scents		A saint ' s nose Scents brimstone though incense be burned for a lure .	1888	bl57285
of lilies|roses|of the mystic lotus|of myrrh|frankincense|cinnamon	odour|perfume		The air was heavy with the odour of lilies , roses , and of the mystic lotus , with the perfume of myrrh , frankincense and cinnamon .	1889	bl57295
incense	fragrant|fragrant	fragrant|fragrant	Had he not scoffed at her god ? — extinguished the fragrant incense burning before his shrine ? — swept off the flowers with which she had garlanded the sacred image ? He was then rightly ostracized and excommunicated , at least for the moment ; as a faithful worshipper she would hold no friendly terms with him till her Avrath had cooled .	1881	bl57303
of the flowers|of frankincense	perfume|odour	fresh|faint	Mingled with the fresh perfume of the flowers , was the faint odour of frankincense .	1889	bl57307
incense	odorous|odorous	odorous|odorous	Enough ! for see , with dim association The tapers burn ; the odorous incense feeds A greedy flame ; the pompous mass proceeds ; The Priest bestows the appointed consecration ; And , while the Host is raised , its elevation An awe and supernatural horror breeds ; And all the people bow their heads , like reeds To a soft breeze , in lowly adoration .	1881	bl57312
incense	fragrance	Rich	Thy spirits will seem to feed on balmy air : I speak with knowledge , — by that Voice be - guiled , Thou wilt salute old memories as they throng Into thy heart : and fancies , running wild Through fresh green fields , and budding groves Sink , to attain a loftier flight ; While incense from the altar breathes Rich fragrance in embodied wreaths ; Or , flung from swinging censer , shrouds The taper - lights , and curls in clouds Around angelic Forms , the still Creation of the painter ' s skill , That on the service wait concealed One moment , and the next revealed — Cast off your bonds , awake , arise .	1881	bl57312
flower -|incense	breathed		Where flower - breathed incense to the skies O bounty without measure ' while the grace Of Heaven doth in such wise , from humblest .	1881	bl57312
It|incense|frankincense	perfume		It is much used as a perfume , and as incense in places of worship , in the composition of frankincense , frankincense , and in the manufacture of tho pastilles called ud - batti .	1885	bl57316
incense	fragrant|fragrant	fragrant|fragrant	The guuiresin guuiresin is the olibanum of commerce , and is much used as a fragrant incense , and ( when boiled with oU ) as pitch .	1885	bl57316
incense|incense	incense|incense		Used for incense ; also medicinally as a stimulant , astringent , and diaphoretic in affections of the BOSWELLIA GLABRA .	1885	bl57316
things|incense	fragrant|fragrant	fragrant|fragrant	The word is also appded to many fragrant things used for burning , as incense offered to idols , e .	1885	bl57316
the Juniperus lycia|frankincense frankincense	frankincense		Some of the frankincense of European markets is doubtless obtained from the Juniperus lycia ; and a tree of America is called the frankincense frankincense pine .	1885	bl57316
These incense - buds	scent		these for Now , now , you neither scent nor see These incense - buds of morning .	1885	bl57325
of that incense	smell	vivid	He remembered the thin severe face of the officiating priest on the first occasion he had been selected to serve at mass ; he remembered his own confusion over the responses , the half - curious half - defiant feeling feeling with which he had knelt in full view of all his familiar comrades ; he had forgotten a hundred other things , and the look of that priest ' s face and the smell of that incense were still vivid .	1880	bl57379
of incense	odour		nd high on every peak a statue seem ' d To hang on tiptoe , tossing up aA cloud of incense of all odour steam ' d The rock rose clear , or winding stair .	1880	bl57389
of Santa Maria del Fiore|by all the incense from Araby the Blessed	odours|stench|smells	vile|sickening	The beggars and priests are less frequently seen about the streets ; but they are not all gone yet , and their numbers greatly increase as one advances from north to south ; the prowling beggars Avith their hideous whine , the lolling priests , many of them fat and sensual - looking , both of them in many cases sheer impostors , hardening men ' s hearts against true charity and piety , and producing a general impression that are not what they The streets are swept and watered as they never were before ; but vile odours and sickening sights , offensive to the senses and outrageous to all ideas of decency , still meet you at every turning , at every corner , at the doors , and even in the vestries of the churches — say even of Santa Maria del Fiore in Florence — the stench not to be smothered or disguised by all the incense from Araby the Blessed , and convincing the traveller that it is in vain to look among the Latin races for that cleanliness whicli is akin to And Italy is the land of noises as well as of smells .	1887	bl57393
of taintless atmospheres|sacrifice Whose incense	breath|fragrant|fragrant	fragrant|fragrant	Alone upon the mount ; a mighty hill Capped with the lingering snows of vanished years , Where towering forms the etherial azure fill , Swept by the breath of taintless atmospheres ; Where Nature throned in solitude , reveres The God whose glory she doth symbolize , And on the altar watered by her tears Spreads far around the fragrant sacrifice Whose incense wafts her sweet memorial to the skies .	1886	bl57405
of incense incense	smell|odour|perfumes	faint|peculiar|evanescent	There was a faint smell of incense incense and that peculiar odour that Avaxcandles Avaxcandles always have , reminding one of a vestry , and mixed with this the evanescent perfumes of the primula .	1880	bl57411
of myrrh|aloes|cassia|the incense of the mass	perfumes|perfume perfume|smell		Of this queen ' s extreme luxury , and the miraculousness of it in the eyes of simple Venice , many traditions are current among later historians ; which , nevertheless , I find resolve themselves , on closer inquiry , into an appalled record of the fact that she would actually not eat her meat with her fingers , but applied it to her mouth with two - pronged instruments * ( of gold , indeed , but the luxurious sin , in Venetian eyes , was evidently not in the metal , but the fork ) ; and that she indulged herself greatly in the use of perfumes : especially about her bed , for which whether to praise her , as one would an English housewife for sheets laid up in lavender , or to cry haro upon her , as the stranger who f I know not , until I know better the reason of the creation of perfume perfume itself , and of its use in Eastern religion and delight — All thy garments smell of myrrh , aloes , and cassia , out of the ivory palaces whereby thou hast made me glad — fading and corrupting at last into the incense of the mass , and the extrait de Mille - Jleu - rs of Bond Street .	1886	bl57448
