Smell_Source	Smell_Word	Quality	Sentence	Year	Book
incense|cup|fumigating|box|incense - burner|essence|vinegar|incense - wood|candle|) pastille	perfuming|scent|aromatic|aromatic|perfuming|fumigat|ing	fragrant|strong|aromatic|aromatic	vtommer ; , ^ opparnt m fu - migator ; ~ bcd ) fr w incense - cup ; ~ bitd ) ) e f perfuming - or fumigating - box , incense - burner ; / ' fumigating ( or fragrant ) essence , strong scent ; ~ c ( fig ) n aromatic vinegar ; ~ fnjj ) i â   3iaud ) â   ( ak ; ~ flctjd ) h = 3 { aud ) = fleiid ) ; ~ ^ oI } Â « incense - wood ; ~ l ) iitte f bÂ £ i Snbiantr smoking - liouse ( for meat ) ; , x - fnimner f smoking - chamber ; fcrjd ) en Â « , ~ ! erjcf perfuming ( or fumigat - ing ) candle , ( fumigating ) pastille ; mit .	1908	jw2317363
of a candle falling	snuff		Between seven and eight at night , there happened a fire in the Horse Guard House , in the Tilt Yard , over against Whitehall , which at first arising , it is supposed , from some snuff of a candle falling amongst the straw , broke out with so sudden a flame , that at once it seized the north - west part of that building ; but being so close under His Majestyâ   s own eye , it was , by the timely help His Majesty and His Royal Highness caused to be applied , immediately stopped , and by ten oâ   clock wholly mastered , with the loss only of that part of the building it had at first seized .	1899	jw2317821
powder|Cologne trios|atomiser spray|candle	fragrances|fragrance	different Coty	5 Available in different Coty fragrances and priced accordingly : powder poufs , Cologne trios , atomiser spray , and fragrance candle .	1976	jw2317990
perforated|perforated candles|flicks of	Odoriferous|Odoriferous|perforated|perforated	Odoriferous|Odoriferous	Odoriferous or perforated candles or flicks of wax , made to be burnt in times of peftiience .	1785	jw2316079
the candles	snuffed		"""We shall re - member the altered tempora et mores when ' liveried foot - men snuffed the candles ' in Keppel Street , and ' when """" Evangelicalism """" and """" Low - Churchism """" were a note of vulgarity ; ' but Mr ."""	1891	jw2316780
of an extinguished tallow candle	stench		Peppermint water mixed with a few drops of vitriolic acid , may be taken ; and sometimes sneezing , or the stench of an extinguished tallow candle has been found sufficient .	1816	jw2310083
the vapour of a blown - out candle	smelt|smell	very bad	You have , I know , often smelt the vapour of a blown - out candle â   and a very bad smell it is ; but if you blow it out cleverly , you will be able to see pretty well the vapour into which this solid matter is transformed .	1894	jw2310936
of an extinguifhâ |Candle	fmell|Odour		Though < * 7 $ ) Though mo ft Women are offenÂ ¬ ded with the Stink of the finoaking Wick of a Candle , which is no more than Men alfo are , yet it has been frequently oblervâ   d , that Big - bellied Women have been made to Milcar - ry , by the fmell of an extinguifhâ   d Candle , which would before have indeed difpleasâ   d , but not endanÂ ¬ gerâ   d , the feme Perfons : So that it feems , Nature , is , in thefe Cafes , veÂ ¬ ry far from being fo prudent and careful , as Men are wont to fancy Her , fince , by an Odour , ( which , if calmly receivâ   d , would have done no harm to the Teeming Woman , ) She is put into fuch unruly TranC ports : And , inftead of watching for .	1686	jw2313514
Candles|Candles|they	smell	able	Candles of this kind do not easily bend , nor melt in summer , as common candles do ; they burn better and slower , nor do they cause any smoke , but rather yield an agreeÂ ¬ able smell , when they are extinguished .	1812	jw2313851
of a Candle - fnufi	fmells	Linking	things Longed for denied , Medicines ftrongly purgÂ ¬ ing , or provoking the Menfes , or that expel ; as all Linking fmells of a Candle - fnufi , or fuch as draw from its nourilhment , or dif - folve its bands by which â   tis faLned to the Womb , which are as exÂ ¬ cels in things Non - natural , fo alfo fails , blows on the Belly , violent Coughing , Sneezing , Convulllons , Ac .	1685	jw2313917
the burning|of a candle	emanations|snuff	very poisonous	"""The emanations from the burning snuff """" of a candle are probably of the same nature , and very poisonous ; and an instance of such effect is adduced by Di ' ."""	1858	jw2312490
medicines|stationery|candles|books	perfumes		Besides medicines and perfumes , pharmacists in the Ionian Islands also sold stationery , music , candles and books from Venice .	1935	jw2312761
a|a candle	snuff		Another simple experiment is to try to snuff a candle with one eye closed .	1890	jw233374
lotion|sun milk|candles|strips|coils	smelling|smelling	pleasant|smelling|smelling	The Z - Stop range includes a pleasant - smelling lotion , sun milk , candles , strips , coils and now handy wipes .	1987	jw233510
quantity of thefe candles	confumed		It is impoflible to difeover how great a quantity of thefe candles is confumed ; but it is wonderful great the firft fifteen days of their new year , and all the reft of the year in the temples of their idols the expence is incredible .	1744	jw233829
of tallow candles	smell	offensive	, glass and silver glitter on the sideboard , the smell of tallow candles becomes offensive , and there - fore wax lights must be introduced .	1836	jw233876
Candle - works	smells		Candle - works , smells from , ii .	1859	jw237623
of lamps|of candles	fmell	offenfive	The offenfive fmell of lamps and of candles , efpe - cially when their flames are extinguifhed , operate like other vapours , though with lefs violence , and lefs fuddenly .	1813	jw237993
of lamps|of candles	stink	offensive	The offensive stink of lamps and of candles , espe - cially when their flames are extinguished , operate like other vapours , though with less violence , and less suddenly .	1821	jw235641
lamps|lanterns|candles|candlesticks|censers	perfumes		A magnificent altar was dressed out at his feet , with lamps , lanterns , candles and candlesticks , censers and perfumes , strongly resembling the decorations of a Romish chapel ; and on the walls were hung numerous tablets , inscribed in large characters with moral sentences and exhortations to pious alms and religion .	1858	jw235809
Candle - works	smells		Candle - works , smells from , 468 .	1879	jw23277
of lamps|of candles	smell	offensive	The offensive smell of lamps and of candles , especially when their flames are extinguished , operate like other vapours , though with less violence and less suddenly .	1820	jw23466
the|of candle - grease	reeking		He sells the sÃ § rapings of his pans , the burnt fat , reeking of candle - grease , at a low price .	1913	jw23549
a|a candle	snuffing		Properly understood , it explains the awkwardness of a one - eyed person in snuffing a candle , or taking an aim , inasmuch as the power of finding the fixed and the vanishing points at the same moment cannot be exercised by one and the same eye alone .	1863	jw2315541
green|green wax|wax tapers|tapers|Christmas candles	odour	arsen - ical	Bolas of Char - ing Cross Hospital having noticed the arsen - ical odour which was present during the burn - ing of green wax tapers , Christmas candles , and similar articles , was induced to examine several samples , with the following results : Of thirteen samples , one only contained ar - senic , the majority being coloured with ver - digris , and two samples were tinted with ultramarine green .	1876	jw2315701
articles|toilet soaps|washing - powders|blacking|matches|candles	scented|scented	scented|scented	Great care must be taken to keep scented articles , such as toilet soaps , washing - powders , blacking , matches , candles , See .	1904	jw234552
Candles|mucilage of Gum	Perfumes		To thefe belong Candles , and Perfumes made of fweet Pouders , and mucilage of Gum Tra - ^ acanth , Storax , 8cc .	1669	jw2414550
candles|the Trianon porcelaine boudoir	fragrance|fragrance	fragrance|fragrance	Also available are fragrance candles in porcelain boxes and the Trianon porcelaine boudoir trays .	1980	jw2414807
the wicks of Palmers candles	snuffing		Why do the wicks of Palmers candles never require snuffing ? A .	1853	jw241191
shapes|shells|pot pourri|candles|shapes	fragrant|fragrant|fragrant|fragrant	fragrant|fragrant|fragrant|fragrant	Other introductions comprise : Marine fragrant shapes , shells , pot pourri and candles ; additions to the Country Cottage Collection ; new fragrant shapes ; and a r ange of tea - inspired pot pourri .	1996	jw241639
the powder of ipecacuanha|of cheese|the smoke of a candle|lamp	smell		It also sometimes arises in people who have a very sensitive mucous membrane , from inhaling the powder of ipecacuanha , the smell of cheese , or the smoke of a candle or lamp when blown out .	1865	jw241642
from the burning candles	smell|vapour	curious|fine|quickly ascending	â   Do you not perceive the curious smell in the room , and the fine , quickly ascending vapour from the burning candles ? â   Borri asked the doctor .	1932	jw241686
books|glasses|gloves|pincushions|shells|large stones|boxes|candlesticks|a chamois horn	snuff		""""""" At later seances """" apports """" of this kind were of frequent occurrence ; amongst the objects so introduced , sometimes by request of the sitters , sometimes spontaneously , were books , opera - glasses , gloves , pincushions , shells , large stones , snuff - boxes , candlesticks , a chamois horn , and Parian statuettes ."""	1902	jw2411632
of lamps|of candles	stink	offensive	The offensive stink of lamps and of candles , es - pecially when their flames are extinguished , operate like other vapours , though with less violence , and less suddenly .	1810	jw2411693
The candles|Higgs|Webb|Tallow	odour	offensive greasy	"""The candles of Palmer , Higgs , Webb , and that marked """" Tallow """" left an offensive greasy odour ; but this is more or less the case in all candles of inferior quality , which are allowed to burn out slowly ."""	1864	jw2411802
of candle - grease	odour	slight	The alkohol which had been employed in the analysis of the fat of the sheep , had a slight odour of candle - grease .	1825	jw2411989
of candles	snuffs|snuffs		A clergyman of my acquaintance assures me that he seldom fails to cure agues among his parishioners by administering to them the snuffs of candles , which he takes care to have collected .	1847	jw2417203
of a candle	snuff		The very same remedy , the snuff of a candle , is mentioned by Lind .	1847	jw2417203
of the snuff of a candle|of a rotten cg	smell	unpleasant	the unpleasant smell of the snuff of a candle , or of a rotten cg ; Niegare , and Nara ! to deny NiÃ © go , m .	1829	jw2417464
substances|assafcetida|other medicinal gums|resins|roots|vegetables|burnt feathers|tan - pits|candle - snuffs	fetid|fetid	fetid|fetid|agreeable|salutary	By this time the company began to hold their noses ; but the 20 THE EXPEDITION OP doctor , without taking the least notice of this signal , proÂ ¬ ceeded to show , that many fetid substances were not only agreeable but salutary ; such as assafcetida and other medicinal gums , resins , roots , and vegetables , over and above burnt feathers , tan - pits , candle - snuffs , & c .	1831	jw2417527
candles|balls|bottles|gloves|hair - powder	scented|scented	scented|scented	Our perfumers add it to scented candles , balls , bottles , gloves , and hair - powder ; and its Essence is mixed with pomatums for the face and hands .	1832	jw2417721
Candles|with it	smell	fragrant	Candles made with it burn a long time , and emit a fragrant smell .	1832	jw2417721
dry|bath|toilet water|candle	perfume|parfum|perfume|perfume|perfumed|perfumed|scented|scented	perfumed|perfumed|reviver|scented|scented	42 9 4 9 21b 79 6 8 10 butterscotch flavour I lb 42 9 4 9 21b 79 6 8 10 pastilles blackcurrant 2oz 20 3 4 2 6 1 lb 9 9ea 1 8ea 14 8 Ammident ( 1 178 Stafford ) toothpowder Andre Philippe ( 48 AP ) shampoo lacquer remover 28 II 9 3 2J 9 Berlcmycen ( 117 BPL ) TS capsules 250mgm 16 4 Ilea 7 5 100 28 Oea 42 1000 248 4ea 372 Brylcreem ( 105 BTD ) travel case 55 II 15 5 7 7i A Calazean ( 312 AC ) cream 15 6 Cardiazol ( 86 Barclay ) A liquid 10 % lOmils 50 Color - fast ( 265 Clairol ) â  ¢ shampoo 4oz 32 6 A Conquerors ( 312 AC ) f ' anti - smoking tablets 18 35 6 R CVK ( 2 Abbott ) TS capsules I25mgm 100 II 6ea 500 54 6ea 250mgm 100 22 6ea 500 105 Oea Film tabs I25mgm 50 6 6ea 100 1 1 6ea 500 54 6ea 1000 105 Oea 250mgm 25 6 6ea 100 22 6ea 500 105 Oea 1000 205 Oea Dimyril ( 1530 Fisons ) â  ¢ pastilles 20 Distaquaine V ( 378 Dista ) TS R tablets I25mgm 100 1 1 6ea 500 54 6ea 1000 105 Oea 250m gm 100 22 6ea 500 105 Oea 1000 205 Oea D elixir 60 mgm â   D elixir forte â   D tablets I25mgm 12 â   D tablets 250mgm 12 â   Distaquaine V - K ( 378 Dista ) TS elixir oOmils syrup I25mgm lOOmils 7 250mgm I OOmils 13 tablets I25mgm 100 1 1 500 54 1000 105 250mgm 100 22 500 105 1000 205 3ea 9ea 6ea 6ea Oea 6ea Oea Oea 4 3 8 6 9 9 2 Sea â   2 6 6 3 4 10 5 10 17 3 81 9 33 9 157 6 9 17 81 157 9 33 157 307 2 6 16 81 157 33 157 307 4 10 I0h 20 71 16 81 157 33 157 307 Distivit ( 378 Dista ) D tablets 20mgm 25 D Exuberance ( 813 MF ) existing entry I Exuberance ( 813 MF ) after - bath oil spray 162 38 6 23 9 bath cubes ( 6 ) 31 4 7 5 4 7 dusting powder 107 4 25 6 15 9 dry - skin perfume bath oil 155 4 36 II 22 10 parfum Cologne 2oz 93 4 22 2 13 8 4oz 128 30 5 18 9 soap ( 3 ) 55 4 13 2 8 1 spray mist 155 4 36 II 22 10 talcum 34 8 8 3 5 loris ( 468 F ) bath cubes ( 6 ) 8 6 bathofloris powder in â   17 9 48 3 jar 35 6 hair set 15 hand cream 9 9 18 9 lotion 8 6 13 9 21 9 mouthwash II 9 21 9 perfume vaporiser set 20 refill 13 9 perfume and toilet water sprays gilt 21 9 Limoges china 45 9 perfumed candle 37 9 refill 5 9 pomander reviver essence 7 9 pot - pouri reviver essence 7 9 sachets scented , paper 5 9 lace covered satin IS uoderm ( 179 BDH ) TS cream I5gm 8 Oea 2 2Jea 14 3 plain ISgm 7 6ea 2 O .	1967	jw2416658
