Smell_Source	Smell_Word	Quality	Sentence	year	Book
fan|gloves	perfume		The startled woman accepted the splendid bouquet de corsage of Russian violets , but murmured , must be alone ! Leave me for a few moments ' rest ! I implore you , — leave me — Ernesto ! To - night I must be more than myself ! It is the turning point of my whole And the crafty Italian gazed greedily at the Khedive ' s gleaming crescents and stars , and left her in peace ! is her night of nights ! With such a woman , I can surely hold both Ismail and Cherif , — through her ! She is my treasure , — soon to be my queen of diamonds ! There is a fortune waiting for us here — and , — then , — a villa — within sight of Capri ! Yes ! I must hold la Morelli — as my money The singer was robed and ready for the grand entree ! Already the eager crowd of jealous gallants were listening listening for her footfall ! She dismissed her maid , and then craftily locked the doors ! Her diamond set , flaqon of perfume , her fan , gloves , and a queen ' s handkerchief lay ready on the table ! She drew from her bosom a little silken purse and then poured out upon the table a glittering shower of magnificent magnificent diamonds .	1898	bl07974
of the sweet briar|of the rose|foxgloves|foxgloves|flox|jasper	savour|scent	touching	There is a touching savour of quaintness in its very name that caUs up memories of old farm gardens , where the scent of the sweet briar mingles with that of the rose , and foxgloves , foxgloves , and flox , and jasper larkspur show their heads amidst currant bushes and raspberry canes .	1889	bl014238
foxgloves|polypodies	scents	sweet	' Tis beautiful now , but how much more beautiful in summer , when along the sides and in the chinks of it grow foxgloves , polypodies and the like , and the air is laden with sweet scents and the hum of insect life ! ' And now they entered the outskirts of the town , and the two parted , Owen thanking Ben most heartily for his company , and for his conversation which had brightened all the way .	1897	bl014620
gloves	perfumes		443 Their kid gloves and perfumes raise a jeer from the crowd , and often evoke some coarse chaff from the more rowdy element that is rollicking about the streets or roaring in the pubs .	1890	bl014646
gloves|of the Rose|Orange - blossoms|of the Violet and Cassia plant	perfumed|perfumed|ods|odours	perfumed|perfumed|essential	In the old days the wealth of the city came from its leather trade , and its perfumed gloves were as famous as the products of Cordova ; but the fiscal laws of the Revolution crushed its tanneries , and the energies of the natives have during this century been directed to the development of the means for seizing the essential ods of the Rose and Orange - blossoms ; in capturing the odours of the Violet and Cassia plant , and sending them to the four corners of the earth .	1891	bl014669
with full - blown roses|daisy|buttercup|harebell|foxglove|gorse|honeysuckle	odorous		But the neat little gardens in the village were already odorous with full - blown roses ; the stronger wildflower wildflower — daisy , buttercup , harebell , foxglove , gorse , honeysuckle — - were lovely in their profusion in field , and glen , and brae ; the haymakers were preparing to mow the hay in the vaUey below Hilltown ; by dawn and dusk the angler journeyed to and from distant loch and stream , with mountain health glowing in his cheek ; and the outdoor Use of the village , from groups of merry young people on the Common to the old men seated in the shade of the village trees , had reached its midsummer midsummer height of gleesome brightness .	1892	bl09114
boxes|gloves	nose|snuff|snuff		How many pocket handkerchiefs ? One , — devil a more ! You could only blow your nose two days in the week , and now you may every hour of the twenty - four ! And as to the trifling articles of small value , snuff - boxes , gloves , bootjacks , nightcaps , and — ' ' Stop , Tim , that ' s enough — ' ' No , sir , it is not , ' said Tim , drawing himself up to his full height ; ' you have wounded my feelings in a way I can ' t forget .	1892	bl09323
Bath Gloves|Friction Gloves|Brushes|Tooth Brushes|Nail Brushes|Hair Brushes|Perfumes|Perfumes|Fine Old English Lavender Water|Hygenic Skin Soap|Metal Soap Cases|Flowers of Scotland Bouquet	Perfumes|Perfumes|Perfume		Also Bath Gloves , Friction Gloves and Brushes , Tooth Brushes , Nail Brushes , and Hair Brushes , Perfumes , Fine Old English Lavender Water , Hygenic Skin Soap , Metal Soap Cases , the New Delightful Perfume , Flowers of Scotland Bouquet .	1890	bl09350
ferns|foxgloves|great clusters of starry primroses|of early hawthorn|late violets	perfume		There were ferns and foxgloves in the hedgerows ; great clusters of starry primroses filled the hollows , and the perfume of early hawthorn and late violets filled the air .	1892	bl09721
foxglove|jasmin|dog - rose|honeysuckle|sweet - pea|their|marigold	fragrance		34 were overgrown with moss and weeds ; the vegetation was luxuriant in its wild glory , where foxglove , jasmin , dog - rose , honeysuckle and sweet - pea mingled their fragrance and wealth of colour with forget - me - not and marigold marigold in hap - hazard delightful confusion .	1891	bl09779
Gloves	odour		Gloves cleaned daily , free from odour .	1895	bl09796
gloves|boot	snuff		How many pockethandkerchiefs pockethandkerchiefs ? One ; devil a more ! You could only blow your nose two days in the week , and now you may every hour of the twenty - four ! And as to the trifling articles of small value , snuff - boxes , gloves , boot - jacks , nightcaps , and ' ' Stop , Tim , that ' s enough ' ' No , sir , it is not , ' said Tim ; ' you have wounded my feelings in a way I can ' t forget .	1893	bl010025
fern|foxglove|a hundred exquisite weeds	perfume		The banks Avere hidden with fern and foxglove , and a hundred exquisite weeds delighted the senses with perfume and colour .	1890	bl010302
gloves|cigars|fine|handkerchiefs	perfumes	perfumes	Little presents — feminine he knew by the perfumes perfumes floating round them — gloves and cigars , fine handkerchiefs , handkerchiefs , and silks for wear , came to his barracks .	1889	bl010335
sticks|opera|glasses|gloves|ladies '|bottles|boxes of pills|other patent medicines	scent		If not claimed within two years , they are sold by public auction , and a pretty miscellaneous sale a railway auction is , consisting of coats , shawls , hats , caps , rugs , walking - sticks , umbrellas , parasols , opera - glasses , gloves , ladies ' scent - bottles , boxes of pills and other patent medicines , hair - dyes , and other articles .	1897	bl010357
Pears|Cleaver ' s|other Soaps|Tooth Brushes|Flesh Gloves|Mineral	Perfumes		Exquisite Perfumes , Pears ' , Cleaver ' s and all other Soaps ; Tooth Brushes , Flesh Gloves and 3 | g ! Mineral Waters in Great Variety - TIPPERARY .	1889	bl010358
the honeysuckle|its|blossoms|the harebell|the foxgloves|the ruddy sorrel	scented|scented	scented|scented	Herbage and foliage still wore that fresh green colour so characteristic of an English summer ; the honeysuckle was yet gay with its scented blossoms , and the harebell and the foxgloves , with the ruddy sorrel , and many another wild flower , grew thickly in the valley and down the grassy banks of the lovely river , its clear , crystal waters flowing on with a pleasant , soothing murmur .	1890	bl010398
knots|gloves	perfumes|perfumed|perfumed	perfumed|perfumed	Oh , Frank ! Frank ! have you come out on purpose to break the hearts of all Bideford burghers ' daughters ? And if so , did you expect to further that triumph by dyeing that pretty little pointed beard ( with shame I report it ) of a bright vermilion ? But we know you better , Frank , and so does your mother ; and you are but a masquerading angel after all , in spite of your knots and your perfumes , and the gold chain round your neck which a German princess gave you ; and the emerald ring on your right fore - finger which Hatton gave you ; and the pair of perfumed gloves in your left which Sidney ' s sister gave you ; and the silverhilted silverhilted Toledo which an Italian marquis gave you , on a certain occasion of which you never choose to talk , like a prudent and modest gentleman as you are : but of which the gossips talk , of course , all the more , and whisper that you saved his life from bravoes — a dozen , at the least ; and had that sword for your reward , and might have had his beautiful sister ' s hand beside , and I know not what else : but that you had so many lady - loves already that you were loth to burden yourself with a fresh one .	1896	bl010544
